date_local,44201,81102,88101
2021-01-01,0.021833333333333333,,8.35
2021-01-02,0.025541666666666667,,4.441666666666666
2021-01-03,0.024416666666666666,,8.120833333333334
2021-01-04,0.02279166666666667,7.0,7.880769230769231
2021-01-05,0.013541666666666667,,12.583333333333334
2021-01-06,0.023761904761904762,,4.058333333333334
2021-01-07,0.029583333333333333,,2.726923076923077
2021-01-08,0.02654166666666667,,4.7
2021-01-09,0.02,,4.154166666666667
2021-01-10,0.019375,9.0,10.004
2021-01-11,0.01575,,14.5875
2021-01-12,0.020166666666666666,,17.537499999999998
2021-01-13,0.015083333333333332,,15.538461538461538
2021-01-14,0.009818181818181818,,24.820833333333336
2021-01-15,0.01891666666666667,,21.304166666666667
2021-01-16,0.022958333333333334,11.0,10.176923076923078
2021-01-17,0.021416666666666667,,8.816666666666666
2021-01-18,0.024958333333333332,,5.204166666666667
2021-01-19,0.024874999999999998,,8.13076923076923
2021-01-20,0.028458333333333335,,5.1000000000000005
2021-01-21,0.02666666666666667,,9.066666666666666
2021-01-22,0.02779166666666667,4.0,3.646153846153846
2021-01-23,0.03,,2.5541666666666667
2021-01-24,0.030833333333333334,,6.154166666666666
2021-01-25,0.019875,,9.803846153846154
2021-01-26,0.028708333333333336,,8.225
2021-01-27,0.03005,,6.108333333333333
2021-01-28,0.03345833333333333,2.0,2.3615384615384616
2021-01-29,0.03142105263157895,,1.9124999999999999
2021-01-30,0.023000000000000003,,10.299999999999999
2021-01-31,0.030833333333333334,,10.907692307692308
2021-02-01,0.034833333333333334,,6.95
2021-02-02,0.035124999999999997,,4.779166666666667
2021-02-03,0.036458333333333336,3.0,2.1153846153846154
2021-02-04,0.02757142857142857,,5.6000000000000005
2021-02-05,0.03258333333333333,,6.045833333333333
2021-02-06,0.031208333333333334,,8.48076923076923
2021-02-07,0.027333333333333334,,8.870833333333334
2021-02-08,0.03241666666666667,,8.295833333333333
2021-02-09,0.02625,14.0,12.976923076923075
2021-02-10,0.03375,,11.575000000000001
2021-02-11,0.025666666666666667,,10.533333333333333
2021-02-12,0.0315,,5.488461538461538
2021-02-13,0.03191666666666667,,5.8500000000000005
2021-02-14,0.027,,11.466666666666667
2021-02-15,0.026625,17.0,13.061538461538463
2021-02-16,0.03025,,5.4624999999999995
2021-02-17,0.024681818181818183,,6.658333333333334
2021-02-18,0.024666666666666667,,10.36923076923077
2021-02-19,0.03125,,12.579166666666666
2021-02-20,0.03691666666666667,,12.745833333333332
2021-02-21,0.035958333333333335,16.0,13.715384615384616
2021-02-22,0.043125,,11.616666666666667
2021-02-23,0.04025,,13.399999999999999
2021-02-24,0.042,,10.011538461538462
2021-02-25,0.03759090909090909,,4.158333333333333
2021-02-26,0.036291666666666667,,7.216666666666666
2021-02-27,0.036833333333333336,13.0,8.526923076923076
2021-02-28,0.027583333333333335,,10.554166666666667
