date_local,44201,88101
2021-01-01,0.016020833333333335,9.5
2021-01-02,0.025239130434782608,4.708333333333333
2021-01-03,0.020354166666666666,6.708333333333333
2021-01-04,0.025124999999999998,4.708333333333333
2021-01-05,0.02503846153846154,4.041666666666667
2021-01-06,0.027625,4.416666666666667
2021-01-07,0.03141666666666667,4.166666666666667
2021-01-08,0.03214705882352941,3.9166666666666665
2021-01-09,0.03354166666666667,3.4583333333333335
2021-01-10,0.0281875,6.666666666666667
2021-01-11,0.003653846153846154,17.166666666666668
2021-01-12,0.015458333333333333,9.791666666666666
2021-01-13,0.009583333333333334,9.416666666666666
2021-01-14,0.004977272727272727,23.75
2021-01-15,0.010148936170212765,15.958333333333334
2021-01-16,0.0276875,5.125
2021-01-17,0.028346153846153847,4.833333333333333
2021-01-18,0.024666666666666667,3.8333333333333335
2021-01-19,0.023624999999999997,3.8333333333333335
2021-01-20,0.022695652173913044,5.083333333333333
2021-01-21,0.01568421052631579,6.208333333333333
2021-01-22,0.014708333333333332,9.833333333333334
2021-01-23,0.030086956521739133,3.2916666666666665
2021-01-24,0.03845833333333334,1.8333333333333333
2021-01-25,0.034749999999999996,2.375
2021-01-26,0.023347826086956524,5.791666666666667
2021-01-27,0.02575,5.3478260869565215
2021-01-28,0.03279166666666667,5.125
2021-01-29,0.034217391304347824,2.5416666666666665
2021-01-30,0.033875,3.0833333333333335
2021-01-31,0.020958333333333332,8.333333333333334
2021-02-01,0.027043478260869565,7.5
2021-02-02,0.036333333333333336,1.75
2021-02-03,0.035416666666666666,2.4583333333333335
2021-02-04,0.02865217391304348,4.083333333333333
2021-02-05,0.007739130434782609,10.75
2021-02-06,0.022208333333333333,9.458333333333334
2021-02-07,0.016348837209302323,10.375
2021-02-08,0.028458333333333332,6.208333333333333
2021-02-09,0.017729166666666667,10.333333333333334
2021-02-10,0.020884615384615387,9.833333333333334
2021-02-11,0.029541666666666664,7.291666666666667
2021-02-12,0.035416666666666666,4.291666666666667
2021-02-13,0.03426086956521739,4.291666666666667
2021-02-14,0.02841666666666667,7.291666666666667
2021-02-15,0.03329166666666667,7.666666666666667
2021-02-16,0.026,5.5
2021-02-17,0.03175,3.5833333333333335
2021-02-18,0.030916666666666665,4.521739130434782
2021-02-19,0.03569565217391304,5.416666666666667
2021-02-20,0.035291666666666666,5.291666666666667
2021-02-21,0.03295833333333333,4.416666666666667
2021-02-22,0.017782608695652177,9.458333333333334
2021-02-23,0.03216666666666667,8.083333333333334
2021-02-24,0.029249999999999998,4.541666666666667
2021-02-25,0.041086956521739125,2.5
2021-02-26,0.031125,4.625
2021-02-27,0.020791666666666667,9.083333333333334
2021-02-28,0.025521739130434783,7.458333333333333
