date_local,44201,81102,88101
2021-01-01,0.013708333333333335,13.76388888888889,9.329166666666667
2021-01-02,0.028833333333333332,4.041666666666667,1.0708333333333333
2021-01-03,0.034,3.638888888888889,0.5499999999999999
2021-01-04,0.019875,11.28169014084507,5.241666666666666
2021-01-05,0.02791666666666667,13.768115942028986,2.643478260869565
2021-01-06,0.017666666666666667,25.5,6.770833333333333
2021-01-07,0.008666666666666666,8.916666666666666,8.654166666666667
2021-01-08,0.014208333333333335,29.22222222222222,5.879166666666666
2021-01-09,0.01025,34.77777777777778,12.883333333333333
2021-01-10,0.015875,36.94444444444444,18.741666666666667
2021-01-11,0.019208333333333334,48.14492753623188,13.095652173913043
2021-01-12,0.015791666666666666,7.597222222222222,4.3625
2021-01-13,0.03153333333333334,10.352941176470589,0.027272727272727247
2021-01-14,0.027708333333333335,49.888888888888886,6.3625
2021-01-15,0.01929166666666667,33.52777777777778,7.658333333333334
2021-01-16,0.021833333333333333,18.875,8.541666666666666
2021-01-17,0.0195,10.555555555555555,5.795833333333333
2021-01-18,0.014374999999999999,11.402777777777779,9.75
2021-01-19,0.01982608695652174,12.833333333333334,8.066666666666666
2021-01-20,0.02704166666666667,24.19402985074627,8.773913043478261
2021-01-21,0.026875,16.65277777777778,3.9458333333333333
2021-01-22,0.028333333333333335,25.59722222222222,5.208333333333333
2021-01-23,0.028375,21.65277777777778,6.425
2021-01-24,0.023999999999999997,28.125,14.191666666666668
2021-01-25,0.024291666666666666,22.75,4.595833333333333
2021-01-26,0.015869565217391305,34.0,9.983333333333333
2021-01-27,0.015208333333333332,18.041666666666668,2.841666666666667
2021-01-28,0.012833333333333334,12.9375,4.229166666666667
2021-01-29,0.01275,10.895833333333334,8.674999999999999
2021-01-30,0.015875,7.895833333333333,3.8249999999999997
2021-01-31,0.011791666666666667,17.041666666666668,8.283333333333333
2021-02-01,0.009416666666666667,32.59574468085106,7.895833333333333
2021-02-02,0.023,10.679245283018869,6.945454545454546
2021-02-03,0.029083333333333336,9.98611111111111,1.5374999999999999
2021-02-04,0.028083333333333335,9.420289855072463,1.0227272727272727
2021-02-05,0.024333333333333332,3.625,1.1375
2021-02-06,0.024541666666666666,11.722222222222221,4.8875
2021-02-07,0.026,16.458333333333332,3.1875
2021-02-08,0.02729166666666667,10.73611111111111,2.920833333333333
2021-02-09,0.02865217391304348,19.208333333333332,7.033333333333334
2021-02-10,0.03133333333333333,17.916666666666668,6.0375000000000005
2021-02-11,0.038625,9.444444444444445,3.6875
2021-02-12,0.032125,18.041666666666668,3.9125
2021-02-13,0.034833333333333334,13.583333333333334,2.9499999999999997
2021-02-14,0.035166666666666666,12.23611111111111,4.216666666666667
2021-02-15,0.03241666666666667,7.388888888888889,3.9583333333333335
2021-02-16,0.027695652173913045,9.694444444444445,8.129166666666666
2021-02-17,0.02791666666666667,13.257142857142858,15.070833333333333
2021-02-18,0.02729166666666667,12.0,9.604347826086956
2021-02-19,0.031208333333333334,8.597222222222221,6.395833333333333
2021-02-20,0.027583333333333335,8.333333333333334,5.516666666666667
2021-02-21,0.0395,6.805555555555555,0.12083333333333335
2021-02-22,0.03416666666666667,3.25,0.04999999999999998
2021-02-23,0.03808333333333334,7.666666666666667,0.3541666666666667
2021-02-24,0.03404166666666667,26.47222222222222,3.2583333333333333
2021-02-25,0.03941666666666666,17.38888888888889,1.5916666666666668
2021-02-26,0.036875,5.458333333333333,0.5625
2021-02-27,0.02741666666666667,8.222222222222221,2.1625
2021-02-28,0.029666666666666664,8.61111111111111,1.1041666666666667
